Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),walk-jump
2.590048845E2,-3.455476994E0,-1.066657148E1,-1.242787680E0,1.128098354E1,1
2.590148095E2,-3.317257879E0,-1.051158870E1,-1.338292592E0,1.110354555E1,1
2.590247345E2,-3.127140925E0,-1.014078401E1,-1.487008921E0,1.071567572E1,1
2.590346595E2,-2.925803163E0,-9.568608811E0,-1.675263976E0,1.014520124E1,1
2.590445845E2,-2.762610298E0,-9.132721689E0,-1.884497963E0,9.725736665E0,1
2.590545095E2,-2.657612139E0,-8.837281178E0,-2.086458745E0,9.461170699E0,1
2.590644345E2,-2.549906134E0,-8.615070026E0,-2.284174010E0,9.270323821E0,1
2.590743595E2,-2.390010514E0,-8.454414852E0,-2.447907743E0,9.120391059E0,1
2.590842835E2,-2.149941966E0,-8.228229933E0,-2.606372988E0,8.894897326E0,1
2.590942085E2,-1.724869853E0,-7.421044616E0,-2.807777992E0,8.119771946E0,1
2.591041335E2,-1.061765485E0,-5.146937318E0,-1.141706425E0,5.377899522E0,1
2.591140585E2,-1.028846538E0,-1.713741724E0,7.939684458E0,8.187430928E0,1
2.591239835E2,-1.095624079E0,6.647354490E-1,1.379860097E1,1.385798161E1,1
2.591339085E2,1.650557882E-1,1.337220798E0,6.478939476E0,6.617556921E0,1
2.591438335E2,2.762634272E0,8.013547071E0,4.010774785E0,9.377387651E0,1
2.591537585E2,7.870273331E0,1.914225325E1,9.352368836E0,2.271197623E1,1
2.591636825E2,1.287773234E1,2.591613213E1,1.525561485E1,3.271415105E1,1
2.591736075E2,1.460340589E1,2.517587229E1,1.018449428E1,3.083517363E1,1
2.591835325E2,1.115166000E1,1.690531670E1,-2.009075232E0,2.035155121E1,1
2.591934575E2,4.438830440E0,7.476508965E0,-2.472477012E0,9.039609757E0,1
2.592033825E2,-1.370393075E0,4.209627480E0,1.699040363E0,4.741906669E0,1
2.592133075E2,-3.879363876E0,6.142536296E0,1.896551706E0,7.508470190E0,1
2.592232325E2,-3.905419069E0,1.028158964E1,1.003587443E0,1.104402876E1,1
2.592331575E2,-3.385358353E0,1.574968235E1,1.338364805E0,1.616491156E1,1
2.592430815E2,-2.032604574E0,1.996638672E1,2.276436536E0,2.019827327E1,1
2.592530065E2,-5.711536860E-1,1.897127013E1,2.371351172E0,1.912743092E1,1
2.592629315E2,5.934248534E-1,1.487690238E1,1.399953235E0,1.495440559E1,1
2.592728565E2,1.863368903E0,1.118264089E1,8.328047459E-1,1.136737281E1,1
2.592827815E2,2.631070165E0,8.218152841E0,9.920497173E-1,8.685892526E0,1
2.592927065E2,2.745434687E0,5.766898883E0,8.898298627E-1,6.448746508E0,1
2.593026315E2,2.401078416E0,3.612765341E0,2.440560570E-1,4.344745600E0,1
2.593125565E2,2.177491707E0,1.861949345E0,-2.692312440E-1,2.877639825E0,1
2.593224805E2,2.068141758E0,1.085550789E0,-4.868178329E-1,2.385921718E0,1
2.593324055E2,1.461523247E0,1.722642356E-1,-6.560154963E-1,1.611236016E0,1
2.593423305E2,4.473008877E-1,-1.306486663E0,-7.331510881E-1,1.563488408E0,1
2.593522555E2,-5.713536608E-1,-2.855854384E0,-6.845114632E-1,2.991806346E0,1
2.593621805E2,-1.547676707E0,-4.640932140E0,-5.352930048E-1,4.921391360E0,1
2.593721055E2,-2.232496172E0,-5.649287403E0,-4.515496208E-1,6.091172660E0,1
2.593820305E2,-2.796835221E0,-6.260434290E0,-6.649583741E-1,6.888940004E0,1
2.593919545E2,-3.270190424E0,-7.497006964E0,-1.004575184E0,8.240657142E0,1
2.594018795E2,-3.681614551E0,-8.595452033E0,-1.505379995E0,9.471127192E0,1
2.594118045E2,-3.977583066E0,-9.452211213E0,-1.861799803E0,1.042265620E1,1
2.594217295E2,-4.214479792E0,-1.003634338E1,-1.445749944E0,1.098090257E1,1
2.594316545E2,-4.354627026E0,-1.022048623E1,-8.834839527E-1,1.114457982E1,1
2.594415795E2,-4.395795225E0,-1.005529537E1,-8.260250455E-1,1.100519414E1,1
2.594515045E2,-4.359422328E0,-9.793620195E0,-8.149311963E-1,1.075098472E1,1
2.594614295E2,-4.371009462E0,-9.883094873E0,-7.809237170E-1,1.083471873E1,1
2.594713535E2,-4.335306071E0,-1.001134653E1,-7.549199796E-1,1.093580552E1,1
2.594812785E2,-4.297564048E0,-1.025928134E1,-8.647588293E-1,1.115659976E1,1
2.594912035E2,-4.214917456E0,-1.046047000E1,-1.017150060E0,1.132349575E1,1
2.595011285E2,-4.076941293E0,-1.059611955E1,-1.251112361E0,1.142210497E1,1
2.595110535E2,-3.866410832E0,-1.068980247E1,-1.590214031E0,1.147823115E1,1
2.595209785E2,-3.708692714E0,-1.047831570E1,-1.920206324E0,1.127992437E1,1
2.595309035E2,-3.471512106E0,-9.848526134E0,-2.189791033E0,1.066958519E1,1
2.595408285E2,-3.234554861E0,-9.300412232E0,-2.475626907E0,1.015326260E1,1
2.595507525E2,-3.116334978E0,-8.956266169E0,-2.787930204E0,9.884270444E0,1
2.595606775E2,-2.999306757E0,-8.693409267E0,-2.992699111E0,9.670959295E0,1
2.595706025E2,-2.842210784E0,-8.466295225E0,-3.027360821E0,9.429805434E0,1
2.595805275E2,-2.523583431E0,-7.979459558E0,-2.828887903E0,8.834186716E0,1
2.595904525E2,-1.329292265E0,-6.211161557E0,1.969084954E-1,6.354865756E0,1
2.596003775E2,-4.609561828E-1,-3.326842927E0,6.757347633E0,7.545999701E0,1
2.596103025E2,-1.493906004E0,-1.339100093E0,8.710904721E0,8.938948779E0,1
2.596202275E2,-1.014490454E0,1.286706702E0,6.984405541E0,7.174031348E0,1
2.596301515E2,1.675222022E0,5.681650572E0,3.126894172E0,6.698133263E0,1
2.596400765E2,6.224435322E0,1.280266812E1,6.243230027E0,1.554444683E1,1
2.596500015E2,1.405972476E1,2.092660244E1,1.483165195E1,2.925023845E1,1
2.596599270E2,2.003472430E1,2.409961038E1,7.598374879E0,3.224773944E1,1
2.596698520E2,1.779564533E1,2.062121406E1,-4.952524415E-1,2.724270062E1,1
2.596797770E2,8.803574903E0,1.115738677E1,1.065823452E0,1.425223457E1,1
2.596897020E2,2.479081150E0,6.332690088E0,3.712291383E0,7.747897418E0,1
2.596996270E2,-5.001898304E-2,8.614803978E0,3.369606831E0,9.250491861E0,1
2.597095520E2,-7.189157492E-1,1.327512432E1,-2.274835861E-1,1.329652264E1,1
2.597194760E2,-7.721569866E-1,1.787069434E1,-1.478346856E0,1.794835513E1,1
2.597294010E2,-2.332516304E0,2.010837115E1,7.553360090E-1,2.025728893E1,1
2.597393260E2,-4.350038716E0,1.835818490E1,3.083490583E0,1.911684345E1,1
2.597492510E2,-4.878972289E0,1.361440433E1,4.075097666E0,1.502540504E1,1
2.597591760E2,-2.775346119E0,9.065583959E0,2.614946761E0,9.834902397E0,1
2.597691010E2,2.322490668E-1,6.176849511E0,3.086948334E-1,6.188917677E0,1
2.597790260E2,1.887482382E0,3.847728100E0,-4.487224920E-1,4.309170820E0,1
2.597889510E2,2.275361818E0,2.179968295E0,-3.859387448E-1,3.174662484E0,1
2.597988750E2,1.764443808E0,6.479516011E-1,5.774666324E-2,1.880541919E0,1
2.598088000E2,8.259259352E-1,-1.354496981E0,3.190854818E-2,1.586768375E0,1
2.598187250E2,-1.709030038E-1,-3.136923609E0,-4.184495562E-1,3.169321315E0,1
2.598286500E2,-1.230679851E0,-4.796146479E0,-6.289804561E-1,4.991313490E0,1
2.598385750E2,-2.074055047E0,-5.872805407E0,-1.067598667E0,6.319122930E0,1
2.598485000E2,-2.627790462E0,-6.908975290E0,-1.464296581E0,7.535475217E0,1
2.598584250E2,-2.912209849E0,-7.498693886E0,-1.932277901E0,8.273153817E0,1
2.598683500E2,-3.233660822E0,-8.227112530E0,-2.145198558E0,9.096362995E0,1
2.598782740E2,-3.502770444E0,-8.567102977E0,-1.825159395E0,9.433761764E0,1
2.598881990E2,-3.731076733E0,-8.818799298E0,-1.567249677E0,9.703011192E0,1
2.598981240E2,-3.887935017E0,-8.980179527E0,-1.624848698E0,9.919667148E0,1
2.599080490E2,-4.006711555E0,-9.276031097E0,-1.648967877E0,1.023804598E1,1
2.599179740E2,-4.013050522E0,-9.442261591E0,-1.724975395E0,1.040367332E1,1
2.599278990E2,-4.027168916E0,-9.724422491E0,-1.759192132E0,1.067132790E1,1
2.599378240E2,-3.930339902E0,-9.876820811E0,-1.812132968E0,1.078345895E1,1
2.599477490E2,-3.691429980E0,-9.808874411E0,-1.875076198E0,1.064690487E1,1
2.599576730E2,-3.334962663E0,-9.461680194E0,-1.938355497E0,1.021775857E1,1
2.599675980E2,-3.008950570E0,-9.156864842E0,-2.030371376E0,9.850094679E0,1
2.599775230E2,-2.763788804E0,-9.019330144E0,-2.148100970E0,9.674770415E0,1
2.599874480E2,-2.605883576E0,-8.972592180E0,-2.235714480E0,9.607104604E0,1
2.599973730E2,-2.469166026E0,-8.973221925E0,-2.367983760E0,9.603272342E0,1
2.600072980E2,-2.342319746E0,-8.997048744E0,-2.472185236E0,9.620033666E0,1
2.600172230E2,-2.195351735E0,-9.038693783E0,-2.533278992E0,9.640283035E0,1
2.600271480E2,-2.013731662E0,-9.063340382E0,-2.407632122E0,9.591451742E0,1
2.600370730E2,-1.853489886E0,-9.165652038E0,-1.889780923E0,9.540224000E0,1
2.600469970E2,-2.023077851E0,-9.316159369E0,-1.616424176E0,9.669358639E0,1
2.600569220E2,-2.494329811E0,-8.406346062E0,-6.680981827E-1,8.794014470E0,1
2.600668470E2,-3.543349535E0,-4.973760332E0,5.077694006E0,7.942077448E0,1
2.600767720E2,-3.605509531E0,-2.636540528E0,6.528942525E0,7.910634326E0,1
2.600866970E2,-1.814488081E0,-1.983961440E0,1.383348897E-1,2.692137911E0,1
2.600966220E2,4.667487270E-1,2.433868432E0,2.269859880E-1,2.488592485E0,1
2.601065470E2,4.815471235E0,1.321139434E1,9.659968632E0,1.706003217E1,1
2.601164720E2,1.067241168E1,2.470271326E1,1.554739676E1,3.107806235E1,1
2.601263960E2,1.529658980E1,2.886646407E1,9.104410640E0,3.391384231E1,1
2.601363210E2,1.622090011E1,2.632671893E1,1.374094509E0,3.095322060E1,1
2.601462460E2,1.172184890E1,2.030883943E1,1.857811271E0,2.352237580E1,1
2.601561710E2,4.941378452E0,1.150199476E1,4.475908219E0,1.329461766E1,1
2.601660960E2,2.241061612E0,6.784020292E0,1.127573266E0,7.233029098E0,1
2.601760210E2,1.285837221E0,7.093052655E0,-2.499896361E0,7.629826679E0,1
2.601859460E2,-4.161954546E-1,9.253617550E0,-1.064668043E0,9.323957017E0,1
2.601958710E2,-2.453725284E0,1.223352120E1,2.781860501E0,1.278352676E1,1
2.602057960E2,-2.057156886E0,1.301994247E1,4.062192861E0,1.379319423E1,1
2.602157200E2,3.422112197E-2,1.018000596E1,1.373239938E0,1.027226754E1,1
2.602256450E2,1.279980942E0,7.099217375E0,-6.866011119E-1,7.246285920E0,1
2.602355700E2,1.652499742E0,5.377782469E0,-9.550070214E-1,5.706429540E0,1
2.602454950E2,1.651201660E0,4.358833805E0,-5.186702478E-1,4.689873974E0,1
2.602554200E2,1.370729144E0,3.306943683E0,1.502485916E-2,3.579804555E0,1
2.602653450E2,9.113356295E-1,2.398845949E0,1.771747273E-1,2.572233543E0,1
2.602752700E2,2.290351447E-1,1.046149326E0,1.055896050E-1,1.076120195E0,1
2.602851950E2,-7.699417689E-1,-6.767222410E-1,-3.195561826E-2,1.025565444E0,1
2.602951200E2,-1.767177967E0,-2.367089721E0,-1.094768339E-1,2.956013682E0,1
2.603050440E2,-2.704058619E0,-4.542660325E0,-1.032711840E-1,5.287566622E0,1
2.603149690E2,-3.447769779E0,-6.455665804E0,-1.649289036E-1,7.320514938E0,1
2.603248940E2,-4.036966218E0,-8.404624057E0,-4.717059964E-1,9.335807856E0,1
2.603348190E2,-4.429432502E0,-9.669058714E0,-2.971243630E-1,1.063949489E1,1
2.603447440E2,-4.819697310E0,-1.051925089E1,2.982297792E-1,1.157467332E1,1
2.603546690E2,-4.984923252E0,-1.052181197E1,4.550573654E-1,1.165182664E1,1
2.603645940E2,-5.128104022E0,-1.068698178E1,3.906419528E-1,1.186008564E1,1
2.603745190E2,-5.007445557E0,-1.050336751E1,3.785838246E-2,1.163600762E1,1
2.603844430E2,-4.818657675E0,-1.027290067E1,-6.949485970E-1,1.136815304E1,1
2.603943680E2,-4.648695196E0,-9.598374647E0,-1.598791897E0,1.078402979E1,1
2.604042930E2,-4.239299468E0,-8.225585237E0,-2.372773361E0,9.553112890E0,1
2.604142180E2,-3.797319254E0,-7.198212490E0,-2.541941350E0,8.526157540E0,1
2.604241430E2,-3.627559673E0,-6.950151383E0,-2.354676667E0,8.185859493E0,1
2.604340680E2,-3.459442576E0,-7.159245476E0,-2.189641782E0,8.247246198E0,1
2.604439930E2,-3.172219741E0,-7.680884355E0,-2.178389547E0,8.590945441E0,1
2.604539180E2,-2.884622101E0,-8.226895598E0,-2.349504805E0,9.029010393E0,1
2.604638430E2,-2.560486379E0,-8.536619688E0,-2.585919428E0,9.279921631E0,1
2.604737670E2,-2.153700556E0,-8.551796721E0,-2.900085647E0,9.283434170E0,1
2.604836920E2,-1.720714822E0,-8.860178874E0,-3.035032368E0,9.522344808E0,1
2.604936170E2,-1.274428718E0,-9.509311028E0,-3.008866662E0,1.005507053E1,1
2.605035420E2,-7.413877684E-1,-1.002101900E1,-2.902546155E0,1.045921850E1,1
2.605134670E2,1.131164333E-1,-9.936662385E0,-2.471470122E0,1.024003024E1,1
2.605233920E2,1.538232577E0,-8.569807899E0,1.255572617E-1,8.707670843E0,1
2.605333170E2,1.544942549E0,-5.811262293E0,4.861406668E0,7.732457029E0,1
2.605432420E2,-3.460537174E-1,-3.761658840E0,5.249205705E0,6.467147048E0,1
2.605531670E2,-6.695351359E-1,-1.428939053E0,5.077561859E0,5.317121265E0,1
2.605630910E2,6.326128927E-1,6.066016708E0,7.946187732E0,1.001691855E1,1
2.605730160E2,3.452597533E0,1.902030956E1,1.007010871E1,2.179678176E1,1
2.605829410E2,7.637669338E0,3.025333942E1,1.451447793E1,3.441320398E1,1
2.605928660E2,1.037337689E1,2.878947729E1,1.035311512E1,3.230523089E1,1
2.606027910E2,6.966998380E0,1.427506602E1,-5.738688406E-1,1.589483884E1,1
2.606127160E2,1.889301012E0,5.418524698E0,-2.613194350E0,6.305446291E0,1
2.606226410E2,1.954928845E-1,5.366775670E0,-1.341606209E0,5.535377655E0,1
2.606325660E2,-1.366145512E0,1.011084158E1,8.283971147E-1,1.023629390E1,1
2.606424910E2,-4.008652246E0,1.621437578E1,4.452228750E0,1.728576338E1,1
2.606524150E2,-5.001714701E0,2.005663030E1,5.280350314E0,2.133465886E1,1
2.606623405E2,-3.686147313E0,1.825108379E1,3.064379251E0,1.887008642E1,1
2.606722655E2,-1.582414430E0,1.415609974E1,1.660372433E0,1.434071239E1,1
2.606821905E2,1.442499477E0,1.049814127E1,1.545555191E0,1.070889890E1,1
2.606921155E2,3.913937293E0,7.717054646E0,1.088063337E0,8.720993026E0,1
2.607020405E2,5.036273500E0,5.563523367E0,5.355406344E-1,7.523539512E0,1
2.607119655E2,4.946418167E0,3.743847637E0,3.489969134E-1,6.213312052E0,1
2.607218905E2,4.219012846E0,2.289546871E0,1.491482918E-1,4.802534693E0,1
2.607318155E2,3.173730954E0,9.328326255E-1,-2.210072100E-1,3.315356552E0,1
2.607417395E2,2.244544652E0,1.541565782E-1,-6.551714507E-1,2.343287131E0,1
2.607516645E2,1.338415091E0,-4.980997431E-1,-8.536736047E-1,1.663795941E0,1
2.607615895E2,3.450605679E-1,-1.381453815E0,-9.639199322E-1,1.719483374E0,1
2.607715145E2,-6.394664142E-1,-2.385728890E0,-9.529125488E-1,2.647387761E0,1
2.607814395E2,-1.496199867E0,-3.616455519E0,-8.744968553E-1,4.010250530E0,1
2.607913645E2,-2.402265401E0,-4.944040689E0,-8.293926032E-1,5.558984573E0,1
2.608012895E2,-3.188561832E0,-6.055836706E0,-8.829205003E-1,6.900698035E0,1
2.608112145E2,-3.714916783E0,-6.871724433E0,-1.049662479E0,7.881814176E0,1
2.608211395E2,-4.121403228E0,-7.817263058E0,-1.281181667E0,8.929557254E0,1
2.608310645E2,-4.384925251E0,-8.566125323E0,-1.369264563E0,9.720131580E0,1
2.608409885E2,-4.482191637E0,-9.230771309E0,-1.582230828E0,1.038270847E1,1
2.608509135E2,-4.457670461E0,-9.823984201E0,-1.707186557E0,1.092226979E1,1
2.608608385E2,-4.454916130E0,-1.025431822E1,-1.719796516E0,1.131172047E1,1
2.608707635E2,-4.410259482E0,-1.048640942E1,-1.579444045E0,1.148519981E1,1
2.608806885E2,-4.375510649E0,-1.066579381E1,-1.421889650E0,1.161576606E1,1
2.608906135E2,-4.359089913E0,-1.077611907E1,-1.276799179E0,1.169429875E1,1
2.609005385E2,-4.159931994E0,-1.065892216E1,-1.068119069E0,1.149167238E1,1
2.609104635E2,-3.633744858E0,-1.000304933E1,-8.290124611E-1,1.067484704E1,1
2.609203885E2,-2.956992212E0,-9.029980263E0,-6.230035785E-1,9.522209824E0,1
2.609303135E2,-2.545891436E0,-8.550523782E0,-5.557497811E-1,8.938785039E0,1
2.609402375E2,-2.388049650E0,-8.442171952E0,-7.237192369E-1,8.803227700E0,1
2.609501625E2,-2.320333923E0,-8.501487862E0,-1.055804395E0,8.875470033E0,1
2.609600875E2,-2.181886767E0,-8.466394043E0,-1.401284062E0,8.854606427E0,1
2.609700125E2,-1.834054618E0,-8.352549339E0,-1.454408355E0,8.674338042E0,1
2.609799375E2,-1.145475978E0,-8.407024339E0,-9.014903802E-1,8.532459104E0,1
2.609898625E2,-3.858118603E-1,-8.634803209E0,1.569898465E-1,8.644843727E0,1
2.609997875E2,1.325633955E-1,-8.256474908E0,4.649406217E-1,8.270617918E0,1
2.610097125E2,5.484917785E-1,-6.623448148E0,1.199083690E0,6.753422118E0,1
2.610196375E2,1.174945360E-1,-3.710382267E0,1.654135208E0,4.064099509E0,1
2.610295615E2,-1.098658200E0,-2.062928088E0,-1.980599584E0,3.063575827E0,1
2.610394865E2,-6.551537628E-1,-1.565103748E0,-5.122042798E0,5.395748198E0,1
2.610494115E2,8.196182513E-1,2.650685527E0,-4.823178450E0,5.564257201E0,1
2.610593365E2,4.564616035E0,1.578076966E1,3.121681379E0,1.672164182E1,1
2.610692615E2,9.405262164E0,2.856176800E1,1.665314266E1,3.437383755E1,1
2.610791865E2,1.000201204E1,2.818048744E1,8.126412367E0,3.098739574E1,1
2.610891115E2,7.532488453E0,1.988789135E1,3.223681086E-1,2.126900388E1,1
2.610990365E2,5.483860316E0,8.678003608E0,5.815191622E0,1.179817461E1,1
2.611089615E2,3.143156741E0,3.836802578E0,4.779602952E0,6.888039830E0,1
2.611188865E2,-3.050276059E-1,7.408605834E0,-1.666565804E0,7.599863408E0,1
2.611288105E2,-2.908702689E0,1.375534795E1,-3.860337621E-1,1.406482032E1,1
2.611387355E2,-3.429365668E0,1.905197574E1,4.731367224E0,1.992797442E1,1
2.611486605E2,-1.682428131E0,1.891458489E1,4.745648171E0,1.957327930E1,1
2.611585855E2,2.947654501E-1,1.388876270E1,2.126217180E-1,1.389351734E1,1
2.611685105E2,9.204248339E-1,9.623018907E0,-9.004887521E-1,9.708787502E0,1
2.611784355E2,7.641685206E-1,7.207919453E0,3.561480582E-1,7.257058482E0,1
2.611883605E2,5.970165056E-1,6.040988286E0,1.303763614E0,6.208845927E0,1
2.611982855E2,1.118961194E0,5.979355125E0,8.711333907E-1,6.145212384E0,1
2.612082105E2,2.200195568E0,5.520960900E0,-1.845381260E-2,5.943249140E0,1
2.612181355E2,2.944791411E0,3.926743864E0,-2.192974842E-1,4.913166517E0,1
2.612280595E2,3.319969525E0,1.939578735E0,4.955360314E-1,3.876818190E0,1
2.612379845E2,2.959024119E0,-4.570376712E-1,1.454470335E0,3.328692104E0,1
2.612479095E2,1.543521968E0,-2.647090074E0,2.177347427E0,3.759040801E0,1
2.612578345E2,-1.110710773E-1,-3.700371249E0,1.870709059E0,4.147847219E0,1
2.612677595E2,-1.776218931E0,-5.315959858E0,7.641736369E-1,5.656707898E0,1
2.612776845E2,-2.886582672E0,-6.512577338E0,-3.285798982E-2,7.123700075E0,1
2.612876095E2,-3.559416222E0,-7.334024599E0,-6.184950829E-2,8.152373030E0,1
2.612975345E2,-4.157471486E0,-7.826781156E0,-1.261402291E-1,8.863350595E0,1
2.613074595E2,-4.560919133E0,-8.110230197E0,-6.847547074E-1,9.329882432E0,1
2.613173845E2,-4.720160450E0,-8.256831588E0,-9.585798164E-1,9.558977864E0,1
2.613273095E2,-4.957319716E0,-8.600284756E0,-1.066620428E0,9.983866776E0,1
2.613372335E2,-5.365569974E0,-9.079434843E0,-1.290530634E0,1.062501518E1,1
2.613471585E2,-5.841419892E0,-9.520779757E0,-1.741080966E0,1.130481298E1,1
2.613570835E2,-5.933811747E0,-9.517100689E0,-2.027846256E0,1.139725791E1,1
2.613670085E2,-5.820139536E0,-9.045066079E0,-1.991858690E0,1.093868116E1,1
2.613769335E2,-5.354095398E0,-8.299293483E0,-1.514027296E0,9.991841097E0,1
2.613868585E2,-4.433233485E0,-7.729861218E0,-6.715106177E-1,8.936175921E0,1
2.613967835E2,-3.225309244E0,-8.083655772E0,2.414885446E-1,8.706688640E0,1
2.614067085E2,-2.129271181E0,-9.235831490E0,3.113420141E-1,9.483212162E0,1
2.614166335E2,-1.839948612E0,-9.714578703E0,-1.383461748E0,9.983607398E0,1
2.614265585E2,-1.994647081E0,-9.256544666E0,-3.375465449E0,1.005266150E1,1
2.614364835E2,-1.534767809E0,-9.020317154E0,-3.836637102E0,9.921764865E0,1
2.614464075E2,-1.118866469E0,-8.988166239E0,-3.583604107E0,9.740698789E0,1
2.614563325E2,-8.644927078E-1,-9.120567666E0,-3.221165029E0,9.711230939E0,1
2.614662575E2,-5.584970954E-1,-9.348158841E0,-3.105462080E0,9.866300596E0,1
2.614761825E2,-1.673255311E-1,-9.585955161E0,-3.225479105E0,1.011544609E1,1
2.614861075E2,3.377622195E-1,-9.639404560E0,-3.389229795E0,1.022345745E1,1
2.614960325E2,9.739265648E-1,-9.387566736E0,-3.572951649E0,1.009162651E1,1
2.615059575E2,2.028606101E0,-8.586340317E0,-3.749275607E0,9.586321000E0,1
2.615158825E2,2.942767105E0,-7.454963729E0,-3.710601538E0,8.832039754E0,1
2.615258075E2,3.159975672E0,-5.600470753E0,-3.118230353E0,7.146613145E0,1
2.615357325E2,3.673220288E0,2.156257836E0,6.046955370E0,7.396462964E0,1
2.615456565E2,3.237012153E0,1.324005739E1,9.645980923E0,1.669797339E1,1
2.615555815E2,4.116829829E0,2.718512527E1,5.714755168E0,2.808269486E1,1
2.615655065E2,7.375025275E0,4.708162139E1,2.115984085E1,5.214219918E1,1
2.615754315E2,1.383196285E1,4.487172003E1,3.286814175E1,5.731587212E1,1
2.615853565E2,1.293929416E1,1.985353779E1,5.008923733E0,2.422142880E1,1
2.615952815E2,5.150060316E0,7.515453175E0,-7.131427932E0,1.156989291E1,1
2.616052065E2,5.199016714E-1,2.871940659E0,-2.701574430E-1,2.931096372E0,1
2.616151315E2,-3.962219214E0,2.196314771E0,7.872397040E0,9.082819762E0,1
2.616250565E2,-3.210077539E0,8.802853941E0,5.521471946E0,1.087572930E1,1
2.616349815E2,-7.979535864E-1,1.182902953E1,2.956396088E-1,1.185959832E1,1
2.616449065E2,-1.665554528E-1,1.014113601E1,-1.037465772E0,1.019542620E1,1
2.616548315E2,-2.393265367E-1,9.693563810E0,-7.178612038E-1,9.723054111E0,1
2.616647552E2,3.169325370E-1,9.578508732E0,-6.864794898E-1,9.608305254E0,1
2.616746802E2,1.125358925E0,8.522741906E0,-8.357518888E-1,8.637247451E0,1
2.616846052E2,1.986240685E0,7.128440005E0,-6.905012047E-1,7.432132996E0,1
2.616945302E2,2.623913173E0,5.124153643E0,-4.785861227E-1,5.776756492E0,1
2.617044553E2,2.657359247E0,2.573865978E0,-3.687020302E-1,3.717833432E0,1
2.617143802E2,2.205204293E0,3.695861292E-1,-2.873194595E-1,2.254345216E0,1
2.617243052E2,1.459785454E0,-1.371666160E0,-1.038629222E-1,2.005798877E0,1
2.617342302E2,4.705476630E-1,-2.869537454E0,5.771435738E-2,2.908434501E0,1
2.617441552E2,-7.396879828E-1,-4.805373970E0,1.598693079E-1,4.864598185E0,1
2.617540803E2,-1.877375177E0,-6.264337891E0,3.917574553E-1,6.551331214E0,1
2.617640052E2,-2.769449786E0,-7.498627228E0,3.955809496E-1,8.003483411E0,1
2.617739292E2,-3.423660539E0,-8.138209709E0,-9.763563752E-2,8.829577650E0,1
2.617838542E2,-3.846402537E0,-8.529579055E0,-5.852232563E-1,9.375020938E0,1
2.617937793E2,-4.133336226E0,-8.863913491E0,-9.165216713E-1,9.823107589E0,1
2.618037042E2,-4.242546719E0,-8.921700938E0,-1.108694068E0,9.941084088E0,1
2.618136292E2,-4.204835687E0,-9.025075618E0,-1.048225672E0,1.001156382E1,1
2.618235542E2,-4.240225082E0,-9.353123127E0,-9.088462505E-1,1.030953066E1,1
2.618334792E2,-4.463686953E0,-9.844138384E0,-8.236476407E-1,1.084020097E1,1
2.618434043E2,-4.731600527E0,-1.038040290E1,-9.375537405E-1,1.144638873E1,1
2.618533292E2,-4.878550412E0,-1.070899186E1,-1.170066444E0,1.182589601E1,1
2.618632542E2,-4.885366804E0,-1.061122525E1,-1.139917761E0,1.173730474E1,1
2.618731792E2,-4.871167133E0,-1.042692335E1,-1.100883431E0,1.156118264E1,1
2.618831042E2,-4.825790693E0,-1.015645221E1,-1.101705476E0,1.129847477E1,1
2.618930293E2,-4.725617364E0,-9.830466424E0,-1.194487998E0,1.097252620E1,1
